Sub-SN,Part Number,Station1 Measurement,Station2 Measurement,Station3 Measurement,Station4 Measurement,Station5 Measurement,Station6 Measurement,Station7 Measurement,Station8 Measurement,Station9 Measurement,Station10 Measurement
SBN00002636,PCB0003,9.577,10.09,10.748,10.267,11.006,10.258,9.95,9.703,9.988,9.819
SBN00002637,PCB0001,10.144,9.113,9.868,9.007,10.245,9.962,10.792,9.985,9.83,10.718
SBN00002638,PCB0001,11.015,9.822,9.82,10.359,9.414,9.971,9.605,10.837,9.777,10.568
SBN00002639,PCB0003,10.479,10.728,10.327,9.876,10.176,10.267,9.674,9.159,9.688,9.97
SBN00002640,PCB0003,10.309,9.695,9.885,10.747,10.211,9.806,10.396,10.394,10.196,9.198
SBN00002641,PCB0002,10.145,10.307,9.706,9.892,9.693,10.409,9.777,9.096,9.609,9.792
SBN00002642,PCB0001,10.102,9.385,9.018,9.792,10.477,9.276,9.316,9.636,10.075,10.947
SBN00002643,PCB0003,10.176,9.887,10.429,9.919,10.41,10.531,10.678,10.358,10.06,9.682
SBN00002644,PCB0003,10.656,10.126,9.465,10.015,9.323,9.9,9.346,9.462,9.129,9.693
SBN00002645,PCB0002,9.408,10.278,9.819,9.989,9.949,10.364,10.072,9.652,9.832,9.875
SBN00002646,PCB0003,9.382,9.971,10.871,10.653,10.029,9.485,10.343,10.362,9.768,10.138
SBN00002647,PCB0003,9.243,9.312,9.881,10.666,10.461,10.385,10.123,10.48,10.3,10.166
SBN00002648,PCB0002,10.019,10.646,9.561,10.718,9.437,10.611,10.204,10.561,9.745,10.53
SBN00002649,PCB0003,9.672,10.708,9.886,10.337,9.693,9.658,10.192,10.433,9.555,10.185
SBN00002650,PCB0001,9.848,8.923,9.575,15.395,10.197,10.129,9.196,10.574,10.242,9.614
SBN00002651,PCB0003,9.794,10.097,9.826,9.214,9.319,10.262,10.211,10.136,9.71,10.047
SBN00002652,PCB0003,10.137,10.113,9.897,15.524,9.806,8.806,10.611,10.169,10.04,9.798
SBN00002653,PCB0001,10.604,9.712,10.6,9.655,9.817,10.264,10.332,9.221,9.493,9.842
SBN00002654,PCB0002,9.895,11.235,10.507,10.395,9.388,9.797,10.146,10.789,9.895,10.267
SBN00002655,PCB0001,10.445,10.317,10.259,10.012,9.595,9.456,10.869,9.411,9.95,9.576
SBN00002656,PCB0001,9.664,10.847,10.436,10.294,9.675,8.946,9.633,11.184,9.535,9.091
SBN00002657,PCB0002,9.653,10.712,9.509,9.71,10.032,9.745,10.087,9.837,10.326,10.815
SBN00002658,PCB0003,9.929,9.945,9.95,9.848,10.438,10.338,10.442,10.019,10.105,8.839
SBN00002659,PCB0001,9.956,10.455,10.02,9.545,10.672,10.14,10.439,9.497,11.204,10.15
SBN00002660,PCB0002,9.943,10.038,10.532,9.539,10.372,10.259,9.909,9.532,9.373,9.868
SBN00002661,PCB0002,9.654,10.223,10.618,10.807,9.357,10.548,9.615,9.338,9.153,9.576
SBN00002662,PCB0002,11.039,9.994,9.726,10.224,9.635,10.206,9.975,10.18,9.415,9.829
SBN00002663,PCB0003,9.208,10.219,9.868,10.485,9.985,9.727,9.667,9.21,10.342,10.491
SBN00002664,PCB0002,10.754,9.669,9.65,10.45,10.1,10.116,9.603,10.301,9.756,9.963
SBN00002665,PCB0003,9.928,10.48,9.371,10.591,9.593,9.397,10.802,10.266,10.16,9.861
SBN00002666,PCB0003,9.94,10.234,9.852,10.601,10.292,10.328,9.973,9.636,9.749,9.627
SBN00002667,PCB0003,9.958,10.387,10.405,9.677,10.419,9.667,9.338,10.169,9.151,9.201
SBN00002668,PCB0003,10.262,9.175,10.279,9.951,9.746,9.369,9.657,10.009,9.651,9.261
SBN00002669,PCB0001,10.697,9.954,9.04,14.626,9.887,9.869,10.325,9.568,9.038,10.3
SBN00002670,PCB0003,9.302,9.99,10.384,10.239,9.353,9.551,10.196,10.946,9.638,9.606
SBN00002671,PCB0001,10.082,9.54,10.47,9.737,10.118,10.824,9.774,10.219,9.258,9.922
SBN00002672,PCB0002,9.595,9.677,10.545,10.137,10.584,9.524,9.702,10.414,10.356,8.884
SBN00002673,PCB0001,9.866,9.75,9.933,10.214,10.315,10.032,10.016,9.69,9.667,9.233
SBN00002674,PCB0001,10.162,10.296,10.458,10.015,10.044,10.545,10.367,10.615,9.446,10.262
SBN00002675,PCB0002,10.825,10.549,10.048,14.305,10.616,10.569,10.447,10.172,9.484,10.284
SBN00002676,PCB0001,10.249,10.45,10.002,9.526,10.089,10.093,9.787,10.043,9.959,10.266
SBN00002677,PCB0001,9.767,9.925,10.21,14.682,9.972,9.38,9.868,9.918,10.33,9.372
SBN00002678,PCB0003,9.254,10.275,10.235,10.238,10.332,9.752,10.181,9.419,9.337,10.051
SBN00002679,PCB0002,9.199,9.292,11.08,8.976,9.493,9.405,11.035,10.287,9.879,10.745
SBN00002680,PCB0003,10.827,10.49,10.822,9.403,10.049,10.236,10.273,9.854,10.732,9.905
SBN00002681,PCB0001,9.969,10.24,9.068,10.551,9.861,10.317,10.556,9.067,10.437,9.999
SBN00002682,PCB0003,9.953,10.801,9.882,10.394,10.318,9.285,10.187,10.049,10.096,9.445
SBN00002683,PCB0002,9.398,10.231,10.763,9.866,10.307,9.296,9.888,8.462,8.938,10.432
SBN00002684,PCB0003,10.228,9.998,9.62,9.432,10.255,10.233,11.217,9.641,9.966,10.469
SBN00002685,PCB0002,9.425,9.729,9.736,9.854,9.238,10.228,9.602,8.656,9.333,11.262
SBN00002686,PCB0003,10.318,9.936,10.526,9.621,10.243,9.903,9.478,9.259,9.873,10.009
SBN00002687,PCB0001,10.338,10.271,9.149,10.487,10.22,9.494,10.657,9.187,9.83,9.379
SBN00002688,PCB0003,9.529,9.688,10.09,9.957,9.482,9.855,10.49,10.193,11.257,10.251
SBN00002689,PCB0001,9.853,9.69,10.174,10.59,9.667,10.254,9.952,9.498,10.369,9.341
SBN00002690,PCB0003,9.824,10.127,9.477,10.104,9.793,10.54,10.975,9.221,9.733,10.079
SBN00002691,PCB0002,9.415,9.756,10.233,9.758,8.482,10.032,10.908,10.808,9.905,10.095
SBN00002692,PCB0003,10.22,10.605,10.153,9.809,10.342,9.886,10.525,9.282,10.391,9.727
SBN00002693,PCB0002,10.462,9.3,9.248,9.166,8.864,9.175,9.379,9.437,10.294,9.624
SBN00002694,PCB0003,9.554,9.729,9.919,9.934,9.929,10.209,9.182,11.102,10.185,9.494
SBN00002695,PCB0001,10.558,11.027,10.21,10.987,10.529,10.33,9.556,9.291,10.348,10.217
SBN00002696,PCB0002,10.545,10.26,10.638,9.687,10.459,10.366,9.816,10.263,8.879,9.707
SBN00002697,PCB0002,9.82,9.564,9.431,9.999,10.537,9.118,9.632,10.505,10.207,9.273
SBN00002698,PCB0001,11.361,10.336,10.359,9.569,10.421,10.505,10.764,9.697,10.086,9.731
SBN00002699,PCB0002,10.182,10.582,9.439,9.032,10.028,10.069,9.385,10.534,10.086,9.538
SBN00002700,PCB0002,10.087,10.049,10.037,14.997,9.87,9.31,10.104,10.694,11.06,9.788
SBN00002701,PCB0001,9.771,9.381,9.251,9.549,10.38,10.407,9.408,10.561,8.902,10.605
SBN00002702,PCB0002,10.511,9.28,10.521,10.078,9.949,9.561,10.23,10.196,10.853,10.609
SBN00002703,PCB0001,9.877,9.783,10.073,15.046,9.892,10.11,9.621,9.857,10.447,9.028
SBN00002704,PCB0003,9.972,9.704,10.284,9.505,8.975,9.742,9.682,9.552,10.698,9.314
SBN00002705,PCB0003,10.49,10.304,10.378,9.935,9.204,10.517,9.648,9.59,10.452,10.155
SBN00002706,PCB0001,10.035,9.144,10.651,14.717,10.4,10.14,9.866,9.687,10.093,9.784
SBN00002707,PCB0002,10.401,9.88,9.179,9.803,9.23,10.473,10.591,9.446,9.45,9.37
SBN00002708,PCB0003,9.898,10.285,10.242,9.394,9.728,10.841,9.537,9.222,10.31,9.715
SBN00002709,PCB0003,9.337,9.559,9.661,8.993,10.55,9.989,10.777,9.313,10.162,9.935
SBN00002710,PCB0001,10.796,10.614,10.252,10.47,10.026,10.496,9.517,9.156,9.241,10.534
SBN00002711,PCB0002,9.941,9.516,10.304,9.619,8.385,9.986,9.95,8.916,9.307,10.488
SBN00002712,PCB0002,9.639,8.961,10.024,9.866,9.807,9.626,10.793,10.029,9.821,10.679
SBN00002713,PCB0001,10.206,10.222,9.547,9.46,9.763,10.016,10.045,10.036,10.082,9.4
SBN00002714,PCB0002,8.793,9.923,9.631,10.653,9.392,9.739,10.138,10.302,10.309,10.737
SBN00002715,PCB0002,9.859,9.235,10.184,10.07,9.51,9.23,10.864,9.364,10.238,9.465
SBN00002716,PCB0003,9.679,10.55,10.283,9.688,9.878,9.335,10.581,10.304,10.3,10.276
SBN00002717,PCB0001,9.639,10.344,9.993,10.012,10.323,10.353,10.485,9.973,10.006,10.399
SBN00002718,PCB0002,11.112,10.021,11.188,9.487,8.745,10.539,8.703,10.585,10.308,10.266
SBN00002719,PCB0002,10.187,10.426,9.696,14.931,9.699,9.128,9.774,9.808,8.962,9.733
SBN00002720,PCB0001,10.255,9.661,9.5,10.037,10.343,10.097,10.088,9.646,9.498,10.237
SBN00002721,PCB0001,9.989,10.568,10.617,10.188,10.361,10.468,11.189,10.099,10.196,9.59
SBN00002722,PCB0003,10.222,10.332,10.261,10.197,9.727,10.15,10.466,11.397,10.743,10.458
SBN00002723,PCB0003,9.795,10.672,9.944,15.127,9.905,10.478,10.097,9.735,9.973,10.27
SBN00002724,PCB0001,9.666,10.458,10.15,10.209,10.08,9.795,10.934,9.432,9.84,9.731
SBN00002725,PCB0002,9.119,9.443,9.784,9.849,9.012,10.338,10.761,9.891,9.947,10.443
SBN00002726,PCB0002,10.126,9.857,10.217,10.163,10.027,10.734,10.737,10.309,9.785,9.81
SBN00002727,PCB0002,9.484,10.035,10.672,9.778,10.453,9.654,9.279,9.86,9.568,10.079
SBN00002728,PCB0001,8.973,9.972,10.078,10.134,11.046,10.071,10.367,9.396,10.719,9.896
SBN00002729,PCB0002,9.75,9.498,9.636,10.068,10.256,10.107,9.691,8.972,10.333,10.151
SBN00002730,PCB0001,9.59,10.583,9.968,10.527,10.472,10.6,11.056,9.62,9.329,10.275
SBN00002731,PCB0001,10.594,10.586,10.228,9.512,9.924,9.633,10.446,9.833,10.663,9.959
SBN00002732,PCB0002,10.475,10.082,9.693,10.045,9.873,10.72,10.392,9.68,10.596,9.916
SBN00002733,PCB0002,10.858,9.982,10.063,9.587,10.192,8.995,9.917,8.97,9.506,9.31
SBN00002734,PCB0001,9.944,10.277,10.397,9.432,9.988,10.17,10.112,9.982,10.381,10.43
SBN00002735,PCB0003,10.103,9.758,10.348,9.963,9.671,9.929,10.186,10.576,10.202,9.37
SBN00002736,PCB0002,10.919,10.096,9.806,10.593,8.837,9.645,10.208,10.632,10.076,9.426
SBN00002737,PCB0003,10.533,9.466,9.707,10.669,8.748,10.173,9.162,9.942,10.778,10.204
SBN00002738,PCB0002,10.055,10.082,10.027,10.148,9.472,10.693,9.479,10.351,9.831,10.481
SBN00002739,PCB0003,10.743,10.68,10.298,9.918,9.819,10.09,9.514,9.595,9.958,10.412
SBN00002740,PCB0002,10.825,9.305,10.109,10.304,9.637,9.748,10.615,10.797,10.475,9.615
SBN00002741,PCB0002,9.623,9.651,9.559,9.628,9.449,9.042,9.529,9.935,9.778,10.759
SBN00002742,PCB0001,9.478,9.8,10.559,9.398,9.129,9.938,10.48,10.05,10.662,10.138
SBN00002743,PCB0001,9.663,9.863,10.211,10.715,9.411,9.383,9.911,10.617,10.335,10.099
SBN00002744,PCB0002,10.097,9.956,10.758,9.769,10.303,9.645,10.437,10.292,11.087,10.955
SBN00002745,PCB0001,10.015,9.4,9.411,9.937,8.954,9.909,9.378,10.096,10.136,9.673
SBN00002746,PCB0003,10.307,9.374,9.521,10.009,10.433,10.079,10.435,9.811,9.359,10.565
SBN00002747,PCB0003,10.324,9.945,10.716,10.021,8.911,10.343,10.947,10.865,10.43,9.363
SBN00002748,PCB0001,10.558,9.81,9.462,10.935,9.856,9.888,10.424,9.559,10.314,9.897
SBN00002749,PCB0002,9.866,10.726,9.951,15.509,9.733,10.062,9.041,9.109,10.512,10.142
SBN00002750,PCB0003,10.565,9.442,11.32,14.468,10.16,9.658,10.567,10.415,9.066,10.025
SBN00002751,PCB0002,10.632,9.814,10.446,10.687,9.964,9.494,9.288,9.518,10.172,10.911
SBN00002752,PCB0001,10.293,10.683,9.071,9.755,10.126,9.881,9.66,10.679,9.76,10.569
SBN00002753,PCB0001,10.679,9.82,10.316,15.403,9.9,10.695,9.649,10.873,11.147,9.834
SBN00002754,PCB0003,10.062,8.714,9.794,9.622,9.715,10.988,9.293,10.54,10.177,10.441
SBN00002755,PCB0003,10.277,9.839,9.917,10.246,10.21,9.996,9.783,9.66,9.71,9.146
SBN00002756,PCB0002,9.341,9.675,9.214,9.741,10.629,9.468,10.433,10.025,9.587,10.257
SBN00002757,PCB0002,10.345,9.849,9.736,10.807,10.117,9.822,9.87,10.884,9.908,10.039
SBN00002758,PCB0002,9.813,9.951,9.68,10.182,10.383,10.813,10.192,8.977,10.072,10.382
SBN00002759,PCB0003,10.482,10.376,9.516,10.522,10.334,9.94,9.481,9.889,9.222,10.986
SBN00002760,PCB0003,9.779,10.088,10.412,10.36,9.544,10.617,10.616,11.143,10.466,10.558
SBN00002761,PCB0001,10.214,10.127,10.272,10.092,10.749,10.228,10.494,10.886,10.168,10.277
SBN00002762,PCB0003,9.54,10.324,9.842,10.913,10.582,9.462,9.086,10.271,10.286,10.201
SBN00002763,PCB0003,9.796,10.54,10.19,10.245,9.177,9.487,10.243,10.248,9.501,9.759
SBN00002764,PCB0002,9.671,8.645,10.575,10.147,9.672,11.043,11.01,9.916,9.703,9.126
SBN00002765,PCB0003,10.021,10.431,9.968,10.324,10.005,10.711,9.427,9.631,9.95,10.018
SBN00002766,PCB0002,10.543,10.413,10.256,9.874,10.439,9.754,9.811,9.572,10.245,9.889
SBN00002767,PCB0002,9.657,10.033,10.467,9.508,10.02,9.939,9.508,9.498,9.854,9.926
SBN00002768,PCB0001,9.345,9.812,9.48,10.079,10.015,10.124,10.164,10.27,10.519,10.494
SBN00002769,PCB0002,9.436,10.081,10.398,15.599,8.458,10.613,10.775,10.731,9.333,10.465
SBN00002770,PCB0003,10.939,10.515,8.878,10.181,10.398,10.651,10.447,10.198,9.777,9.681
SBN00002771,PCB0001,9.799,10.824,10.322,10.257,9.685,9.188,10.374,10.235,9.102,9.113
SBN00002772,PCB0002,9.381,9.957,9.308,9.503,9.561,10.698,10.05,9.185,9.731,9.574
SBN00002773,PCB0003,10.844,9.724,10.033,10.43,9.106,10.475,11.152,9.627,9.645,9.573
SBN00002774,PCB0001,10.338,9.946,9.718,10.243,10.324,9.239,9.331,10.501,9.383,9.756
SBN00002775,PCB0002,10.792,10.248,9.718,10.132,10.105,10.792,10.928,9.309,9.955,10.488
SBN00002776,PCB0003,9.941,10.585,10.336,10.825,9.925,10.5,10.134,10.18,9.748,9.069
SBN00002777,PCB0001,10.18,9.865,10.131,9.373,9.959,9.98,9.956,10.796,9.92,9.528
SBN00002778,PCB0002,9.535,10.705,9.141,10.489,9.901,9.569,9.818,9.67,10.523,9.9
SBN00002779,PCB0003,10.648,9.614,10.003,9.974,9.633,10.205,9.856,9.049,10.483,10.239
SBN00002780,PCB0002,10.139,10.745,10.35,9.562,10.559,10.051,9.97,10.236,10.065,10.639
SBN00002781,PCB0001,10.551,10.023,9.41,10.153,9.547,10.6,9.669,9.897,10.173,10.066
SBN00002782,PCB0003,10.162,10.128,10.705,10.169,10.527,8.836,10.398,10.054,9.467,9.486
SBN00002783,PCB0002,9.738,10.303,10.655,10.097,10.757,11.003,9.628,10.176,9.884,9.986
SBN00002784,PCB0003,8.961,10.539,10.507,10.778,9.213,10.699,10.899,9.51,9.755,9.663
SBN00002785,PCB0003,10.548,10.322,9.468,10.051,10.071,10.08,10.197,10.467,10.231,9.398
SBN00002786,PCB0002,10.201,9.747,10.458,8.792,10.601,9.326,9.611,9.421,9.644,9.893
SBN00002787,PCB0002,10.189,9.552,9.312,10.146,9.523,10.573,9.815,10.13,9.205,10.055
SBN00002788,PCB0002,10.064,10.356,10.392,10.358,10.559,9.989,8.988,10.334,9.739,9.953
SBN00002789,PCB0002,10.566,9.333,9.684,9.209,9.04,10.231,10.285,11.481,9.41,9.521
SBN00002790,PCB0002,11.139,10.177,9.185,10.121,11.479,10.682,9.897,10.415,10.162,10.131
SBN00002791,PCB0003,9.877,10.551,9.803,10.013,10.0,9.208,9.777,9.927,10.252,9.513
SBN00002792,PCB0003,9.845,10.771,10.362,10.024,10.5,9.328,9.596,9.821,10.19,10.039
SBN00002793,PCB0003,10.441,10.789,10.075,9.315,9.766,9.81,10.365,10.203,9.736,10.488
SBN00002794,PCB0002,10.21,9.531,10.554,10.108,10.153,10.169,9.679,9.851,10.076,10.776
SBN00002795,PCB0001,9.879,9.07,9.91,13.911,10.638,10.224,9.638,9.911,9.308,9.41
SBN00002796,PCB0003,9.678,10.66,9.938,10.007,10.499,9.647,9.629,10.602,11.277,10.416
SBN00002797,PCB0001,10.233,10.565,9.623,9.685,10.938,9.177,10.03,9.98,10.217,10.122
SBN00002798,PCB0003,9.374,9.887,9.407,10.329,10.244,9.963,9.877,10.119,9.696,9.601
SBN00002799,PCB0001,10.867,10.357,9.65,10.293,9.369,9.836,9.581,9.602,10.145,9.965
SBN00002800,PCB0001,10.4,9.894,10.71,9.544,10.111,9.889,10.637,10.266,10.252,9.862
SBN00002801,PCB0001,10.552,10.735,9.544,10.989,10.353,9.328,9.674,9.845,10.001,10.553
SBN00002802,PCB0001,9.881,10.326,9.121,10.282,9.697,10.238,9.717,9.288,10.026,9.541
SBN00002803,PCB0001,9.395,9.661,10.149,9.936,10.572,10.322,10.425,9.852,10.778,10.58
SBN00002804,PCB0003,9.219,10.419,10.58,9.586,10.171,10.135,10.024,10.625,10.302,9.717
SBN00002805,PCB0003,10.756,9.607,10.982,14.914,10.163,9.264,9.811,9.832,10.665,10.484
SBN00002806,PCB0003,10.804,9.688,9.065,9.157,10.331,8.975,10.081,9.63,9.792,9.412
SBN00002807,PCB0002,9.137,10.172,9.903,10.231,10.055,10.028,10.193,9.739,9.63,10.167
SBN00002808,PCB0002,9.576,9.674,9.488,10.595,9.614,10.489,9.71,10.841,9.664,9.657
SBN00002809,PCB0001,9.608,11.014,10.324,9.587,10.029,10.321,10.028,10.571,10.56,10.712
SBN00002810,PCB0003,10.338,10.708,9.971,14.901,9.716,10.62,10.15,10.709,10.183,10.633
SBN00002811,PCB0003,10.309,9.93,10.426,9.82,9.934,9.632,10.249,10.383,10.206,9.589
SBN00002812,PCB0002,10.168,10.715,9.576,9.502,9.124,9.756,9.511,9.509,9.05,9.568
SBN00002813,PCB0003,9.92,9.759,9.42,9.855,9.128,9.379,9.693,9.821,9.698,10.122
SBN00002814,PCB0001,9.103,10.501,9.414,10.004,9.933,9.606,10.875,8.802,10.305,9.594
SBN00002815,PCB0003,10.261,10.153,9.697,10.676,9.911,9.649,9.974,9.749,9.968,9.777
SBN00002816,PCB0002,9.68,9.582,9.557,10.096,10.21,9.883,9.838,10.395,9.476,11.49
SBN00002817,PCB0003,9.426,10.856,10.329,9.97,9.675,10.733,10.341,8.793,10.479,10.614
SBN00002818,PCB0001,9.353,9.011,9.143,14.944,10.48,9.667,9.566,9.399,10.205,9.611
SBN00002819,PCB0001,10.172,9.925,9.868,9.843,9.212,9.368,9.103,10.597,10.116,9.957
SBN00002820,PCB0001,9.47,9.96,9.719,10.087,10.068,9.753,10.453,10.359,10.057,9.81
SBN00002821,PCB0002,10.711,10.624,9.864,14.92,9.726,10.745,10.12,9.906,9.677,9.812
SBN00002822,PCB0002,9.864,9.6,9.926,9.015,9.86,10.42,10.314,9.357,9.932,10.302
SBN00002823,PCB0003,10.425,9.546,11.398,9.953,9.48,10.743,9.656,9.555,9.725,11.021
SBN00002824,PCB0002,10.159,9.805,10.77,10.309,9.963,9.963,9.509,9.66,10.09,10.973
SBN00002825,PCB0002,9.867,11.197,11.08,10.117,10.402,9.567,10.092,11.582,10.74,10.276
SBN00002826,PCB0001,9.432,10.715,9.272,10.007,9.43,10.555,9.269,9.779,9.658,9.339
SBN00002827,PCB0002,10.551,10.518,11.11,10.779,9.665,9.732,10.124,9.579,11.032,10.35
SBN00002828,PCB0003,10.623,9.545,9.74,10.189,9.206,9.523,9.833,9.989,9.492,9.49
SBN00002829,PCB0002,10.395,10.281,10.546,10.429,10.339,9.72,11.011,9.786,9.131,9.091
SBN00002830,PCB0003,9.766,10.014,9.651,10.727,10.12,9.112,9.823,9.316,10.421,8.649
SBN00002831,PCB0003,9.427,10.564,10.005,15.181,9.059,10.113,9.893,10.122,10.44,10.299
SBN00002832,PCB0003,11.17,10.449,9.681,9.611,9.352,9.025,9.312,10.435,10.275,10.205
SBN00002833,PCB0001,10.027,9.974,9.768,9.566,10.026,10.327,9.875,9.878,9.966,10.699
SBN00002834,PCB0003,9.92,9.479,9.558,10.941,10.52,9.482,10.24,9.267,9.996,10.177
SBN00002835,PCB0003,10.62,9.836,9.863,10.492,10.468,10.041,10.911,10.851,10.617,10.494
SBN00002836,PCB0001,9.892,10.088,10.498,9.32,9.966,9.935,9.837,10.59,9.375,10.349
SBN00002837,PCB0003,9.2,10.618,10.353,10.682,9.383,9.71,10.325,10.28,9.903,10.908
SBN00002838,PCB0001,9.006,10.992,9.651,9.568,9.841,10.457,10.279,9.666,9.758,9.375
SBN00002839,PCB0002,9.676,9.7,10.367,9.31,10.089,10.432,10.374,9.919,10.934,9.338
SBN00002840,PCB0002,10.363,10.904,10.202,10.083,9.876,10.25,10.237,9.208,9.381,8.987
SBN00002841,PCB0003,9.942,11.027,9.693,10.221,9.75,9.957,9.533,9.862,9.866,10.338
SBN00002842,PCB0002,10.306,9.605,9.585,9.931,9.71,9.666,9.831,9.665,9.805,10.908
SBN00002843,PCB0002,10.056,10.064,10.982,9.477,9.664,9.907,10.411,9.831,10.029,9.509
SBN00002844,PCB0003,10.666,9.282,10.322,10.847,10.089,8.76,8.771,10.677,10.344,10.047
SBN00002845,PCB0002,10.594,10.254,10.144,10.509,10.129,9.852,10.363,10.346,10.744,10.728
SBN00002846,PCB0001,9.578,9.902,9.291,9.474,11.598,9.546,9.917,10.626,9.781,10.159
SBN00002847,PCB0003,9.385,9.69,10.118,9.361,10.458,9.317,10.276,10.637,10.192,8.994
SBN00002848,PCB0001,9.579,9.753,9.315,9.594,8.931,9.34,10.938,9.795,9.667,10.465
SBN00002849,PCB0002,9.503,10.616,10.699,9.314,8.826,9.679,9.938,9.13,10.481,10.437
SBN00002850,PCB0002,8.82,10.054,10.38,9.675,10.123,10.116,10.456,10.504,9.565,9.604
SBN00002851,PCB0003,10.669,10.763,10.801,9.059,9.906,9.683,9.875,10.535,10.015,9.185
SBN00002852,PCB0002,9.407,9.943,10.002,9.971,10.365,10.125,9.95,10.096,10.9,10.165
SBN00002853,PCB0001,10.675,9.967,8.874,10.055,9.988,9.693,10.251,10.418,9.568,10.88
SBN00002854,PCB0001,10.096,9.542,10.481,10.008,10.23,9.396,9.437,10.635,10.203,9.903
SBN00002855,PCB0001,10.843,10.133,10.703,9.961,10.17,10.115,9.802,10.0,10.373,10.104
SBN00002856,PCB0001,10.055,10.801,10.896,9.665,10.231,10.0,9.557,10.118,9.98,10.367
SBN00002857,PCB0001,10.468,9.588,9.652,10.3,10.012,9.977,10.297,10.07,9.589,9.324
SBN00002858,PCB0002,9.608,9.762,9.837,9.716,9.708,9.444,10.408,10.199,10.112,9.574
SBN00002859,PCB0002,9.905,9.512,9.569,10.868,10.069,9.941,10.632,9.992,10.098,10.283
SBN00002860,PCB0002,10.816,9.551,9.336,9.574,10.953,10.198,9.742,10.268,10.966,10.297
SBN00002861,PCB0002,10.23,10.551,10.412,9.791,10.131,9.827,9.982,9.138,10.721,10.388
SBN00002862,PCB0001,10.457,9.964,9.98,10.284,9.899,10.551,9.827,9.294,9.88,10.06
SBN00002863,PCB0002,9.951,10.076,9.75,10.321,10.549,10.983,9.451,10.326,9.743,10.005
SBN00002864,PCB0003,9.666,10.116,10.673,9.586,9.429,10.864,10.225,10.044,9.835,9.887
SBN00002865,PCB0002,9.602,8.873,9.83,9.756,9.336,9.715,9.787,9.372,9.111,10.008
SBN00002866,PCB0002,10.514,10.364,10.487,10.621,9.817,9.496,10.586,10.788,9.968,9.885
SBN00002867,PCB0001,10.121,10.082,9.365,10.869,8.351,9.935,11.114,10.706,10.187,9.689
SBN00002868,PCB0003,10.114,10.183,9.648,10.211,10.096,9.578,9.945,9.722,8.949,9.308
SBN00002869,PCB0002,9.855,9.714,10.18,9.555,9.597,9.948,9.704,9.766,10.183,10.221
SBN00002870,PCB0001,10.421,8.764,9.318,9.255,9.82,10.078,9.126,9.728,9.364,11.068
SBN00002871,PCB0003,9.749,10.364,9.4,9.272,10.891,9.549,10.261,9.557,10.585,10.097
SBN00002872,PCB0003,9.918,10.516,10.596,10.041,9.617,10.85,9.195,9.552,10.037,9.97
SBN00002873,PCB0001,9.59,9.8,9.613,10.795,9.43,10.703,9.418,10.402,9.748,10.498
SBN00002874,PCB0003,9.532,10.757,9.704,9.812,9.876,9.652,9.105,9.085,10.781,11.187
SBN00002875,PCB0003,10.3,10.601,9.525,10.069,10.1,10.899,9.615,10.467,9.559,10.423
SBN00002876,PCB0001,9.858,9.34,9.019,9.576,10.387,9.942,9.77,10.34,10.438,10.446
SBN00002877,PCB0001,9.681,10.681,9.608,10.409,10.256,10.579,10.035,8.886,10.415,10.161
SBN00002878,PCB0001,9.646,9.719,10.097,10.58,10.869,10.058,10.735,9.108,9.937,9.851
SBN00002879,PCB0002,10.293,9.919,10.685,10.889,10.21,9.807,9.836,9.437,10.003,9.846
SBN00002880,PCB0002,10.824,10.356,10.099,10.273,9.474,10.265,10.142,9.786,10.051,9.998
SBN00002881,PCB0003,10.142,10.215,9.553,9.529,10.447,9.322,9.918,10.033,9.559,9.868
SBN00002882,PCB0003,9.827,10.128,9.653,9.535,10.573,9.602,9.757,9.997,10.181,10.63
SBN00002883,PCB0001,10.716,9.828,9.115,9.551,10.083,10.279,10.001,10.498,10.521,10.394
SBN00002884,PCB0003,10.138,10.4,9.323,9.062,9.898,9.305,10.269,9.63,9.158,11.023
SBN00002885,PCB0002,10.379,9.723,9.001,10.107,10.132,10.23,9.328,11.049,10.323,8.966
SBN00002886,PCB0003,9.674,9.49,10.392,9.981,9.623,10.658,9.655,11.644,10.962,10.665
SBN00002887,PCB0001,9.918,10.53,9.774,9.569,10.655,9.741,10.624,10.006,9.744,9.753
SBN00002888,PCB0001,10.261,9.935,9.155,9.14,10.542,10.233,10.196,9.978,10.514,10.741
SBN00002889,PCB0002,10.154,10.593,9.905,10.222,9.747,9.713,10.616,10.097,10.423,10.568
SBN00002890,PCB0002,9.374,9.469,10.447,9.874,10.45,9.221,10.308,10.507,9.567,10.189
SBN00002891,PCB0001,10.24,10.652,11.191,8.974,9.483,8.903,10.387,9.895,10.064,10.489
SBN00002892,PCB0001,10.408,10.139,9.727,9.432,9.795,9.87,9.76,10.168,9.861,11.063
SBN00002893,PCB0002,9.536,9.45,9.625,10.274,10.342,9.616,9.738,9.238,10.342,10.853
SBN00002894,PCB0002,10.075,9.572,10.11,15.131,10.913,9.652,9.879,10.185,9.957,9.141
SBN00002895,PCB0001,9.78,10.012,10.073,10.851,10.124,9.841,10.328,9.443,10.211,9.116
SBN00002896,PCB0001,9.7,10.191,10.909,9.332,10.106,9.334,10.115,9.592,9.245,10.537
SBN00002897,PCB0003,9.968,9.743,9.763,10.56,11.318,9.804,9.576,10.015,10.333,11.134
